Community,Isolate1,Isolate2,Isolate1Freq,Isolate2Freq,Experiment,Result,InteractionType,From,To,ExpID1,ExpID2,Family1,Family2,NucleotideDifference,SequenceLength,Isolate1OD405,Isolate1OD620,Isolate2OD405,Isolate2OD620,OD405Difference,OD620Difference,Batch,Transfer,FileDirectory,FileName,ColonyCount,ColonyCount1,ColonyCount2
C11R2,4,5,50,50,Transitivity_C2,4,Competition exclusion,4,5,11.2.A.3.2,11.2.B.1,Enterobacteriaceae,Enterobacteriaceae,17,653,0.396666667,0.212666667,0.309333333,0.154333333,0.087333333,0.058333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_4_5.tiff,C2_T8_C11R2_50-50_4_5,56,56,0
C11R2,4,5,95,5,Transitivity_C2,4,Competition exclusion,4,5,11.2.A.3.2,11.2.B.1,Enterobacteriaceae,Enterobacteriaceae,17,653,0.396666667,0.212666667,0.309333333,0.154333333,0.087333333,0.058333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_4_5.tiff,C2_T8_C11R2_5-95_4_5,113,113,0
C11R2,4,6,5,95,Transitivity_C2,4,Competition exclusion,4,6,11.2.A.3.2,11.2.B.2,Enterobacteriaceae,Enterobacteriaceae,10,649,0.396666667,0.212666667,0.310666667,0.15,0.086,0.062666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_6_4.tiff,C2_T8_C11R2_5-95_6_4,105,105,0
C11R2,4,6,95,5,Transitivity_C2,4,Competition exclusion,4,6,11.2.A.3.2,11.2.B.2,Enterobacteriaceae,Enterobacteriaceae,10,649,0.396666667,0.212666667,0.310666667,0.15,0.086,0.062666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_4_6.tiff,C2_T8_C11R2_5-95_4_6,87,87,0
C11R2,4,7,5,95,Transitivity_C2,4,Competition exclusion,4,7,11.2.A.3.2,11.2.B.3,Enterobacteriaceae,Enterobacteriaceae,3,522,0.396666667,0.212666667,0.273,0.134333333,0.123666667,0.078333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_7_4.tiff,C2_T8_C11R2_5-95_7_4,118,118,0
C11R2,4,7,50,50,Transitivity_C2,4,Competition exclusion,4,7,11.2.A.3.2,11.2.B.3,Enterobacteriaceae,Enterobacteriaceae,3,522,0.396666667,0.212666667,0.273,0.134333333,0.123666667,0.078333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_4_7.tiff,C2_T8_C11R2_50-50_4_7,83,83,0
C11R2,4,7,95,5,Transitivity_C2,4,Competition exclusion,4,7,11.2.A.3.2,11.2.B.3,Enterobacteriaceae,Enterobacteriaceae,3,522,0.396666667,0.212666667,0.273,0.134333333,0.123666667,0.078333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_4_7.tiff,C2_T8_C11R2_5-95_4_7,103,103,0
C11R2,4,8,5,95,Transitivity_C2,4,Competition exclusion,4,8,11.2.A.3.2,11.2.B.4.1,Enterobacteriaceae,Moraxellaceae,79,627,0.396666667,0.212666667,0.006666667,0.003,0.39,0.209666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_8_4.tiff,C2_T8_C11R2_5-95_8_4,90,90,0
C11R2,4,8,50,50,Transitivity_C2,4,Competition exclusion,4,8,11.2.A.3.2,11.2.B.4.1,Enterobacteriaceae,Moraxellaceae,79,627,0.396666667,0.212666667,0.006666667,0.003,0.39,0.209666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_4_8.tiff,C2_T8_C11R2_50-50_4_8,110,110,0
C11R2,4,8,95,5,Transitivity_C2,4,Competition exclusion,4,8,11.2.A.3.2,11.2.B.4.1,Enterobacteriaceae,Moraxellaceae,79,627,0.396666667,0.212666667,0.006666667,0.003,0.39,0.209666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_4_8.tiff,C2_T8_C11R2_5-95_4_8,107,107,0
C11R2,4,9,5,95,Transitivity_C2,4,Competition exclusion,4,9,11.2.A.3.2,11.2.B.4.2,Enterobacteriaceae,Xanthomonadaceae,91,639,0.396666667,0.212666667,0,-0.000333333,0.396666667,0.213,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_9_4.tiff,C2_T8_C11R2_5-95_9_4,80,80,0
C11R2,4,9,50,50,Transitivity_C2,4,Competition exclusion,4,9,11.2.A.3.2,11.2.B.4.2,Enterobacteriaceae,Xanthomonadaceae,91,639,0.396666667,0.212666667,0,-0.000333333,0.396666667,0.213,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_4_9.tiff,C2_T8_C11R2_50-50_4_9,82,82,0
C11R2,4,9,95,5,Transitivity_C2,4,Competition exclusion,4,9,11.2.A.3.2,11.2.B.4.2,Enterobacteriaceae,Xanthomonadaceae,91,639,0.396666667,0.212666667,0,-0.000333333,0.396666667,0.213,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_4_9.tiff,C2_T8_C11R2_5-95_4_9,149,149,0
C11R2,4,10,5,95,Transitivity_C2,4,Competition exclusion,4,10,11.2.A.3.2,11.2.B.6,Enterobacteriaceae,Pseudomonadaceae,77,648,0.396666667,0.212666667,0.004,0.001333333,0.392666667,0.211333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_10_4.tiff,C2_T8_C11R2_5-95_10_4,100,100,0
C11R2,4,10,50,50,Transitivity_C2,4,Competition exclusion,4,10,11.2.A.3.2,11.2.B.6,Enterobacteriaceae,Pseudomonadaceae,77,648,0.396666667,0.212666667,0.004,0.001333333,0.392666667,0.211333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_4_10.tiff,C2_T8_C11R2_50-50_4_10,79,79,0
C11R2,4,10,95,5,Transitivity_C2,4,Competition exclusion,4,10,11.2.A.3.2,11.2.B.6,Enterobacteriaceae,Pseudomonadaceae,77,648,0.396666667,0.212666667,0.004,0.001333333,0.392666667,0.211333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_4_10.tiff,C2_T8_C11R2_5-95_4_10,72,72,0
C11R2,4,11,5,95,Transitivity_C2,11,Competition exclusion,11,4,11.2.A.3.2,11.2.B.7,Enterobacteriaceae,Enterobacteriaceae,16,653,0.396666667,0.212666667,0.309333333,0.159,0.087333333,0.053666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_11_4.tiff,C2_T8_C11R2_5-95_11_4,56,0,56
C11R2,4,12,5,95,Transitivity_C2,4,Competition exclusion,4,12,11.2.A.3.2,11.2.B.8.2,Enterobacteriaceae,Enterobacteriaceae,7,522,0.396666667,0.212666667,0.271333333,0.134666667,0.125333333,0.078,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_12_4.tiff,C2_T8_C11R2_5-95_12_4,143,143,0
C11R2,4,12,50,50,Transitivity_C2,4,Competition exclusion,4,12,11.2.A.3.2,11.2.B.8.2,Enterobacteriaceae,Enterobacteriaceae,7,522,0.396666667,0.212666667,0.271333333,0.134666667,0.125333333,0.078,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_4_12.tiff,C2_T8_C11R2_50-50_4_12,101,101,0
C11R2,4,12,95,5,Transitivity_C2,4,Competition exclusion,4,12,11.2.A.3.2,11.2.B.8.2,Enterobacteriaceae,Enterobacteriaceae,7,522,0.396666667,0.212666667,0.271333333,0.134666667,0.125333333,0.078,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_4_12.tiff,C2_T8_C11R2_5-95_4_12,108,108,0
C11R2,5,6,5,95,Transitivity_C2,6,Competition exclusion,6,5,11.2.B.1,11.2.B.2,Enterobacteriaceae,Enterobacteriaceae,14,651,0.309333333,0.154333333,0.310666667,0.15,0.001333333,0.004333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_6_5.tiff,C2_T8_C11R2_5-95_6_5,108,0,108
C11R2,5,8,5,95,Transitivity_C2,5,Competition exclusion,5,8,11.2.B.1,11.2.B.4.1,Enterobacteriaceae,Moraxellaceae,73,630,0.309333333,0.154333333,0.006666667,0.003,0.302666667,0.151333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_8_5.tiff,C2_T8_C11R2_5-95_8_5,41,41,0
C11R2,5,9,5,95,Transitivity_C2,5,Competition exclusion,5,9,11.2.B.1,11.2.B.4.2,Enterobacteriaceae,Xanthomonadaceae,91,656,0.309333333,0.154333333,0,-0.000333333,0.309333333,0.154666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_9_5.tiff,C2_T8_C11R2_5-95_9_5,53,53,0
C11R2,5,9,50,50,Transitivity_C2,5,Competition exclusion,5,9,11.2.B.1,11.2.B.4.2,Enterobacteriaceae,Xanthomonadaceae,91,656,0.309333333,0.154333333,0,-0.000333333,0.309333333,0.154666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_5_9.tiff,C2_T8_C11R2_50-50_5_9,41,41,0
C11R2,5,9,95,5,Transitivity_C2,5,Competition exclusion,5,9,11.2.B.1,11.2.B.4.2,Enterobacteriaceae,Xanthomonadaceae,91,656,0.309333333,0.154333333,0,-0.000333333,0.309333333,0.154666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_5_9.tiff,C2_T8_C11R2_5-95_5_9,39,39,0
C11R2,5,10,5,95,Transitivity_C2,5,Competition exclusion,5,10,11.2.B.1,11.2.B.6,Enterobacteriaceae,Pseudomonadaceae,73,654,0.309333333,0.154333333,0.004,0.001333333,0.305333333,0.153,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_10_5.tiff,C2_T8_C11R2_5-95_10_5,70,70,0
C11R2,5,10,50,50,Transitivity_C2,5,Competition exclusion,5,10,11.2.B.1,11.2.B.6,Enterobacteriaceae,Pseudomonadaceae,73,654,0.309333333,0.154333333,0.004,0.001333333,0.305333333,0.153,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_5_10.tiff,C2_T8_C11R2_50-50_5_10,50,50,0
C11R2,5,10,95,5,Transitivity_C2,5,Competition exclusion,5,10,11.2.B.1,11.2.B.6,Enterobacteriaceae,Pseudomonadaceae,73,654,0.309333333,0.154333333,0.004,0.001333333,0.305333333,0.153,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_5_10.tiff,C2_T8_C11R2_5-95_5_10,70,70,0
C11R2,5,11,5,95,Transitivity_C2,11,Competition exclusion,11,5,11.2.B.1,11.2.B.7,Enterobacteriaceae,Enterobacteriaceae,25,655,0.309333333,0.154333333,0.309333333,0.159,0,0.004666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_11_5.tiff,C2_T8_C11R2_5-95_11_5,53,0,53
C11R2,5,11,50,50,Transitivity_C2,11,Competition exclusion,11,5,11.2.B.1,11.2.B.7,Enterobacteriaceae,Enterobacteriaceae,25,655,0.309333333,0.154333333,0.309333333,0.159,0,0.004666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_5_11.tiff,C2_T8_C11R2_50-50_5_11,57,0,57
C11R2,5,11,95,5,Transitivity_C2,11,Competition exclusion,11,5,11.2.B.1,11.2.B.7,Enterobacteriaceae,Enterobacteriaceae,25,655,0.309333333,0.154333333,0.309333333,0.159,0,0.004666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_5_11.tiff,C2_T8_C11R2_5-95_5_11,50,0,50
C11R2,6,7,5,95,Transitivity_C2,6,Competition exclusion,6,7,11.2.B.2,11.2.B.3,Enterobacteriaceae,Enterobacteriaceae,6,518,0.310666667,0.15,0.273,0.134333333,0.037666667,0.015666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_7_6.tiff,C2_T8_C11R2_5-95_7_6,99,99,0
C11R2,6,7,95,5,Transitivity_C2,6,Competition exclusion,6,7,11.2.B.2,11.2.B.3,Enterobacteriaceae,Enterobacteriaceae,6,518,0.310666667,0.15,0.273,0.134333333,0.037666667,0.015666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_6_7.tiff,C2_T8_C11R2_5-95_6_7,118,118,0
C11R2,6,8,5,95,Transitivity_C2,6,Competition exclusion,6,8,11.2.B.2,11.2.B.4.1,Enterobacteriaceae,Moraxellaceae,77,629,0.310666667,0.15,0.006666667,0.003,0.304,0.147,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_8_6.tiff,C2_T8_C11R2_5-95_8_6,133,133,0
C11R2,6,8,50,50,Transitivity_C2,6,Competition exclusion,6,8,11.2.B.2,11.2.B.4.1,Enterobacteriaceae,Moraxellaceae,77,629,0.310666667,0.15,0.006666667,0.003,0.304,0.147,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_6_8.tiff,C2_T8_C11R2_50-50_6_8,96,96,0
C11R2,6,8,95,5,Transitivity_C2,6,Competition exclusion,6,8,11.2.B.2,11.2.B.4.1,Enterobacteriaceae,Moraxellaceae,77,629,0.310666667,0.15,0.006666667,0.003,0.304,0.147,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_6_8.tiff,C2_T8_C11R2_5-95_6_8,114,114,0
C11R2,6,9,5,95,Transitivity_C2,6,Competition exclusion,6,9,11.2.B.2,11.2.B.4.2,Enterobacteriaceae,Xanthomonadaceae,91,642,0.310666667,0.15,0,-0.000333333,0.310666667,0.150333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_9_6.tiff,C2_T8_C11R2_5-95_9_6,141,141,0
C11R2,6,9,50,50,Transitivity_C2,6,Competition exclusion,6,9,11.2.B.2,11.2.B.4.2,Enterobacteriaceae,Xanthomonadaceae,91,642,0.310666667,0.15,0,-0.000333333,0.310666667,0.150333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_6_9.tiff,C2_T8_C11R2_50-50_6_9,96,96,0
C11R2,6,9,95,5,Transitivity_C2,6,Competition exclusion,6,9,11.2.B.2,11.2.B.4.2,Enterobacteriaceae,Xanthomonadaceae,91,642,0.310666667,0.15,0,-0.000333333,0.310666667,0.150333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_6_9.tiff,C2_T8_C11R2_5-95_6_9,70,70,0
C11R2,6,10,5,95,Transitivity_C2,6,Competition exclusion,6,10,11.2.B.2,11.2.B.6,Enterobacteriaceae,Pseudomonadaceae,79,651,0.310666667,0.15,0.004,0.001333333,0.306666667,0.148666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_10_6.tiff,C2_T8_C11R2_5-95_10_6,200,200,0
C11R2,6,10,50,50,Transitivity_C2,6,Competition exclusion,6,10,11.2.B.2,11.2.B.6,Enterobacteriaceae,Pseudomonadaceae,79,651,0.310666667,0.15,0.004,0.001333333,0.306666667,0.148666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_6_10.tiff,C2_T8_C11R2_50-50_6_10,127,127,0
C11R2,6,10,95,5,Transitivity_C2,6,Competition exclusion,6,10,11.2.B.2,11.2.B.6,Enterobacteriaceae,Pseudomonadaceae,79,651,0.310666667,0.15,0.004,0.001333333,0.306666667,0.148666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_6_10.tiff,C2_T8_C11R2_5-95_6_10,113,113,0
C11R2,6,11,5,95,Transitivity_C2,11,Competition exclusion,11,6,11.2.B.2,11.2.B.7,Enterobacteriaceae,Enterobacteriaceae,19,651,0.310666667,0.15,0.309333333,0.159,0.001333333,0.009,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_11_6.tiff,C2_T8_C11R2_5-95_11_6,27,0,27
C11R2,6,11,95,5,Transitivity_C2,11,Competition exclusion,11,6,11.2.B.2,11.2.B.7,Enterobacteriaceae,Enterobacteriaceae,19,651,0.310666667,0.15,0.309333333,0.159,0.001333333,0.009,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_6_11.tiff,C2_T8_C11R2_5-95_6_11,51,0,51
C11R2,6,12,5,95,Transitivity_C2,6,Competition exclusion,6,12,11.2.B.2,11.2.B.8.2,Enterobacteriaceae,Enterobacteriaceae,8,518,0.310666667,0.15,0.271333333,0.134666667,0.039333333,0.015333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_12_6.tiff,C2_T8_C11R2_5-95_12_6,92,92,0
C11R2,6,12,50,50,Transitivity_C2,6,Competition exclusion,6,12,11.2.B.2,11.2.B.8.2,Enterobacteriaceae,Enterobacteriaceae,8,518,0.310666667,0.15,0.271333333,0.134666667,0.039333333,0.015333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_6_12.tiff,C2_T8_C11R2_50-50_6_12,131,131,0
C11R2,6,12,95,5,Transitivity_C2,6,Competition exclusion,6,12,11.2.B.2,11.2.B.8.2,Enterobacteriaceae,Enterobacteriaceae,8,518,0.310666667,0.15,0.271333333,0.134666667,0.039333333,0.015333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_6_12.tiff,C2_T8_C11R2_5-95_6_12,107,107,0
C11R2,7,8,95,5,Transitivity_C2,7,Competition exclusion,7,8,11.2.B.3,11.2.B.4.1,Enterobacteriaceae,Moraxellaceae,61,495,0.273,0.134333333,0.006666667,0.003,0.266333333,0.131333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_7_8.tiff,C2_T8_C11R2_5-95_7_8,15,15,0
C11R2,7,9,5,95,Transitivity_C2,7,Competition exclusion,7,9,11.2.B.3,11.2.B.4.2,Enterobacteriaceae,Xanthomonadaceae,115,760,0.273,0.134333333,0,-0.000333333,0.273,0.134666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_9_7.tiff,C2_T8_C11R2_5-95_9_7,33,33,0
C11R2,7,9,50,50,Transitivity_C2,7,Competition exclusion,7,9,11.2.B.3,11.2.B.4.2,Enterobacteriaceae,Xanthomonadaceae,115,760,0.273,0.134333333,0,-0.000333333,0.273,0.134666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_7_9.tiff,C2_T8_C11R2_50-50_7_9,31,31,0
C11R2,7,9,95,5,Transitivity_C2,7,Competition exclusion,7,9,11.2.B.3,11.2.B.4.2,Enterobacteriaceae,Xanthomonadaceae,115,760,0.273,0.134333333,0,-0.000333333,0.273,0.134666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_7_9.tiff,C2_T8_C11R2_5-95_7_9,33,33,0
C11R2,7,10,5,95,Transitivity_C2,7,Competition exclusion,7,10,11.2.B.3,11.2.B.6,Enterobacteriaceae,Pseudomonadaceae,93,758,0.273,0.134333333,0.004,0.001333333,0.269,0.133,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_10_7.tiff,C2_T8_C11R2_5-95_10_7,33,33,0
C11R2,7,10,50,50,Transitivity_C2,7,Competition exclusion,7,10,11.2.B.3,11.2.B.6,Enterobacteriaceae,Pseudomonadaceae,93,758,0.273,0.134333333,0.004,0.001333333,0.269,0.133,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_7_10.tiff,C2_T8_C11R2_50-50_7_10,34,34,0
C11R2,7,10,95,5,Transitivity_C2,7,Competition exclusion,7,10,11.2.B.3,11.2.B.6,Enterobacteriaceae,Pseudomonadaceae,93,758,0.273,0.134333333,0.004,0.001333333,0.269,0.133,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_7_10.tiff,C2_T8_C11R2_5-95_7_10,34,34,0
C11R2,7,11,5,95,Transitivity_C2,11,Competition exclusion,11,7,11.2.B.3,11.2.B.7,Enterobacteriaceae,Enterobacteriaceae,25,703,0.273,0.134333333,0.309333333,0.159,0.036333333,0.024666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_11_7.tiff,C2_T8_C11R2_5-95_11_7,37,0,37
C11R2,7,11,50,50,Transitivity_C2,11,Competition exclusion,11,7,11.2.B.3,11.2.B.7,Enterobacteriaceae,Enterobacteriaceae,25,703,0.273,0.134333333,0.309333333,0.159,0.036333333,0.024666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_7_11.tiff,C2_T8_C11R2_50-50_7_11,86,0,86
C11R2,7,11,95,5,Transitivity_C2,11,Competition exclusion,11,7,11.2.B.3,11.2.B.7,Enterobacteriaceae,Enterobacteriaceae,25,703,0.273,0.134333333,0.309333333,0.159,0.036333333,0.024666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_7_11.tiff,C2_T8_C11R2_5-95_7_11,56,0,56
C11R2,8,9,5,95,Transitivity_C2,9,Competition exclusion,9,8,11.2.B.4.1,11.2.B.4.2,Moraxellaceae,Xanthomonadaceae,84,635,0.006666667,0.003,0,-0.000333333,0.006666667,0.003333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_9_8.tiff,C2_T8_C11R2_5-95_9_8,151,0,151
C11R2,8,10,50,50,Transitivity_C2,10,Competition exclusion,10,8,11.2.B.4.1,11.2.B.6,Moraxellaceae,Pseudomonadaceae,71,631,0.006666667,0.003,0.004,0.001333333,0.002666667,0.001666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_8_10.tiff,C2_T8_C11R2_50-50_8_10,86,0,86
C11R2,8,10,95,5,Transitivity_C2,10,Competition exclusion,10,8,11.2.B.4.1,11.2.B.6,Moraxellaceae,Pseudomonadaceae,71,631,0.006666667,0.003,0.004,0.001333333,0.002666667,0.001666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_8_10.tiff,C2_T8_C11R2_5-95_8_10,145,0,145
C11R2,8,11,5,95,Transitivity_C2,11,Competition exclusion,11,8,11.2.B.4.1,11.2.B.7,Moraxellaceae,Enterobacteriaceae,73,631,0.006666667,0.003,0.309333333,0.159,0.302666667,0.156,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_11_8.tiff,C2_T8_C11R2_5-95_11_8,25,0,25
C11R2,8,11,50,50,Transitivity_C2,11,Competition exclusion,11,8,11.2.B.4.1,11.2.B.7,Moraxellaceae,Enterobacteriaceae,73,631,0.006666667,0.003,0.309333333,0.159,0.302666667,0.156,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_8_11.tiff,C2_T8_C11R2_50-50_8_11,81,0,81
C11R2,8,11,95,5,Transitivity_C2,11,Competition exclusion,11,8,11.2.B.4.1,11.2.B.7,Moraxellaceae,Enterobacteriaceae,73,631,0.006666667,0.003,0.309333333,0.159,0.302666667,0.156,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_8_11.tiff,C2_T8_C11R2_5-95_8_11,51,0,51
C11R2,8,12,5,95,Transitivity_C2,12,Competition exclusion,12,8,11.2.B.4.1,11.2.B.8.2,Moraxellaceae,Enterobacteriaceae,65,499,0.006666667,0.003,0.271333333,0.134666667,0.264666667,0.131666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_12_8.tiff,C2_T8_C11R2_5-95_12_8,11,0,11
C11R2,8,12,50,50,Transitivity_C2,12,Competition exclusion,12,8,11.2.B.4.1,11.2.B.8.2,Moraxellaceae,Enterobacteriaceae,65,499,0.006666667,0.003,0.271333333,0.134666667,0.264666667,0.131666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_8_12.tiff,C2_T8_C11R2_50-50_8_12,22,0,22
C11R2,9,11,5,95,Transitivity_C2,11,Competition exclusion,11,9,11.2.B.4.2,11.2.B.7,Xanthomonadaceae,Enterobacteriaceae,129,878,0,-0.000333333,0.309333333,0.159,0.309333333,0.159333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_11_9.tiff,C2_T8_C11R2_5-95_11_9,24,0,24
C11R2,9,11,50,50,Transitivity_C2,11,Competition exclusion,11,9,11.2.B.4.2,11.2.B.7,Xanthomonadaceae,Enterobacteriaceae,129,878,0,-0.000333333,0.309333333,0.159,0.309333333,0.159333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_9_11.tiff,C2_T8_C11R2_50-50_9_11,53,0,53
C11R2,9,11,95,5,Transitivity_C2,11,Competition exclusion,11,9,11.2.B.4.2,11.2.B.7,Xanthomonadaceae,Enterobacteriaceae,129,878,0,-0.000333333,0.309333333,0.159,0.309333333,0.159333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_9_11.tiff,C2_T8_C11R2_5-95_9_11,48,0,48
C11R2,9,12,5,95,Transitivity_C2,12,Competition exclusion,12,9,11.2.B.4.2,11.2.B.8.2,Xanthomonadaceae,Enterobacteriaceae,114,718,0,-0.000333333,0.271333333,0.134666667,0.271333333,0.135,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_12_9.tiff,C2_T8_C11R2_5-95_12_9,31,0,31
C11R2,9,12,50,50,Transitivity_C2,12,Competition exclusion,12,9,11.2.B.4.2,11.2.B.8.2,Xanthomonadaceae,Enterobacteriaceae,114,718,0,-0.000333333,0.271333333,0.134666667,0.271333333,0.135,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_9_12.tiff,C2_T8_C11R2_50-50_9_12,20,0,20
C11R2,9,12,95,5,Transitivity_C2,12,Competition exclusion,12,9,11.2.B.4.2,11.2.B.8.2,Xanthomonadaceae,Enterobacteriaceae,114,718,0,-0.000333333,0.271333333,0.134666667,0.271333333,0.135,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_9_12.tiff,C2_T8_C11R2_5-95_9_12,26,0,26
C11R2,10,11,5,95,Transitivity_C2,11,Competition exclusion,11,10,11.2.B.6,11.2.B.7,Pseudomonadaceae,Enterobacteriaceae,110,884,0.004,0.001333333,0.309333333,0.159,0.305333333,0.157666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_11_10.tiff,C2_T8_C11R2_5-95_11_10,33,0,33
C11R2,10,11,50,50,Transitivity_C2,11,Competition exclusion,11,10,11.2.B.6,11.2.B.7,Pseudomonadaceae,Enterobacteriaceae,110,884,0.004,0.001333333,0.309333333,0.159,0.305333333,0.157666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_10_11.tiff,C2_T8_C11R2_50-50_10_11,45,0,45
C11R2,10,11,95,5,Transitivity_C2,11,Competition exclusion,11,10,11.2.B.6,11.2.B.7,Pseudomonadaceae,Enterobacteriaceae,110,884,0.004,0.001333333,0.309333333,0.159,0.305333333,0.157666667,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_10_11.tiff,C2_T8_C11R2_5-95_10_11,65,0,65
C11R2,10,12,5,95,Transitivity_C2,12,Competition exclusion,12,10,11.2.B.6,11.2.B.8.2,Pseudomonadaceae,Enterobacteriaceae,93,716,0.004,0.001333333,0.271333333,0.134666667,0.267333333,0.133333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_12_10.tiff,C2_T8_C11R2_5-95_12_10,23,0,23
C11R2,10,12,50,50,Transitivity_C2,12,Competition exclusion,12,10,11.2.B.6,11.2.B.8.2,Pseudomonadaceae,Enterobacteriaceae,93,716,0.004,0.001333333,0.271333333,0.134666667,0.267333333,0.133333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_10_12.tiff,C2_T8_C11R2_50-50_10_12,21,0,21
C11R2,11,12,5,95,Transitivity_C2,11,Competition exclusion,11,12,11.2.B.7,11.2.B.8.2,Enterobacteriaceae,Enterobacteriaceae,27,703,0.309333333,0.159,0.271333333,0.134666667,0.038,0.024333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_12_11.tiff,C2_T8_C11R2_5-95_12_11,53,53,0
