Community,Replicate,RankDifference,InteractionType,Count,TotalCount,Fraction
W14,342,0,coexistence,1,1,1
W14,343,0,coexistence,1,1,1
W14,344,0,coexistence,1,1,1
W14,345,0,coexistence,1,1,1
W14,346,0,coexistence,1,1,1
W14,347,0,coexistence,1,1,1
W14,348,0,coexistence,1,1,1
W14,349,0,coexistence,1,1,1
W14,350,0,coexistence,1,1,1
W14,351,0,coexistence,1,1,1
W14,352,0,coexistence,1,1,1
W14,353,0,coexistence,1,1,1
W14,354,0,coexistence,1,1,1
W14,355,0,coexistence,1,1,1
W14,356,0,coexistence,1,1,1
W14,357,0,coexistence,1,1,1
W14,358,0,coexistence,1,1,1
W14,359,0,coexistence,1,1,1
W14,360,0,coexistence,1,1,1
W14,361,0,coexistence,1,1,1
W14,362,0,coexistence,1,1,1
W14,363,0,coexistence,1,1,1
W14,364,0,coexistence,1,1,1
W14,365,0,coexistence,1,1,1
W14,366,0,coexistence,1,1,1
W14,367,0,coexistence,1,1,1
W14,368,0,coexistence,1,1,1
W14,369,0,coexistence,1,1,1
W14,370,0,coexistence,1,1,1
W14,371,0,coexistence,1,1,1
W14,372,0,coexistence,1,1,1
W14,373,0,coexistence,1,1,1
W14,374,0,coexistence,1,1,1
W14,375,0,coexistence,1,1,1
W14,376,0,coexistence,1,1,1
W14,377,0,coexistence,1,1,1
W14,378,0,coexistence,1,1,1
W14,379,0,coexistence,1,1,1
W14,380,0,coexistence,1,1,1
W14,381,0,coexistence,1,1,1
W14,382,0,coexistence,1,1,1
W14,383,0,coexistence,1,1,1
W14,384,0,coexistence,1,1,1
W14,385,0,coexistence,1,1,1
W14,386,0,coexistence,1,1,1
W14,387,0,coexistence,1,1,1
W14,388,0,coexistence,1,1,1
W14,389,0,coexistence,1,1,1
W14,390,0,coexistence,1,1,1
W14,391,0,coexistence,1,1,1
W14,392,0,coexistence,1,1,1
W14,393,0,coexistence,1,1,1
W14,394,0,coexistence,1,1,1
W14,395,0,coexistence,1,1,1
W14,396,0,coexistence,1,1,1
W14,397,0,coexistence,1,1,1
W14,398,0,coexistence,1,1,1
W14,399,0,coexistence,1,1,1
W14,400,0,coexistence,1,1,1
W14,401,0,coexistence,1,1,1
W14,402,0,coexistence,1,1,1
W14,403,0,coexistence,1,1,1
W14,404,0,coexistence,1,1,1
W14,405,0,coexistence,1,1,1
W14,406,0,coexistence,1,1,1
W14,407,0,coexistence,1,1,1
W14,408,0,coexistence,1,1,1
W14,409,0,coexistence,1,1,1
W14,410,0,coexistence,1,1,1
W14,411,0,coexistence,1,1,1
W14,412,0,coexistence,1,1,1
W14,413,0,coexistence,1,1,1
W14,414,0,coexistence,1,1,1
W14,415,0,coexistence,1,1,1
W14,416,0,coexistence,1,1,1
W14,417,0,coexistence,1,1,1
W14,418,0,coexistence,1,1,1
W14,419,0,coexistence,1,1,1
W14,420,0,coexistence,1,1,1
W14,421,0,coexistence,1,1,1
W14,422,0,coexistence,1,1,1
W14,423,0,coexistence,1,1,1
W14,424,0,coexistence,1,1,1
W14,425,0,coexistence,1,1,1
W14,426,0,coexistence,1,1,1
W14,427,0,coexistence,1,1,1
W14,428,0,coexistence,1,1,1
W14,429,0,coexistence,1,1,1
W14,430,0,coexistence,1,1,1
W14,431,0,coexistence,1,1,1
W14,432,0,coexistence,1,1,1
W14,433,0,coexistence,1,1,1
W14,434,0,coexistence,1,1,1
W14,435,0,coexistence,1,1,1
W14,436,0,coexistence,1,1,1
W14,437,0,coexistence,1,1,1
W14,438,0,coexistence,1,1,1
W14,439,0,coexistence,1,1,1
W14,440,0,coexistence,1,1,1
W14,441,0,coexistence,1,1,1
W14,442,0,coexistence,1,1,1
W14,443,0,coexistence,1,1,1
W14,444,0,coexistence,1,1,1
W14,445,0,coexistence,1,1,1
W14,446,0,coexistence,1,1,1
W14,447,0,coexistence,1,1,1
W14,448,0,coexistence,1,1,1
W14,449,0,coexistence,1,1,1
W14,450,0,coexistence,1,1,1
W14,451,0,coexistence,1,1,1
W14,452,0,coexistence,1,1,1
W14,453,0,coexistence,1,1,1
W14,454,0,coexistence,1,1,1
W14,455,0,coexistence,1,1,1
W14,456,0,coexistence,1,1,1
W14,457,0,coexistence,1,1,1
W14,458,0,coexistence,1,1,1
W14,459,0,coexistence,1,1,1
W14,460,0,coexistence,1,1,1
W14,461,0,coexistence,1,1,1
W14,462,0,coexistence,1,1,1
W14,463,0,coexistence,1,1,1
W14,464,0,coexistence,1,1,1
W14,465,0,coexistence,1,1,1
W14,466,0,coexistence,1,1,1
W14,467,0,coexistence,1,1,1
W14,468,0,coexistence,1,1,1
W14,469,0,coexistence,1,1,1
W14,470,0,coexistence,1,1,1
W14,471,0,coexistence,1,1,1
W14,472,0,coexistence,1,1,1
W14,473,0,coexistence,1,1,1
W14,474,0,coexistence,1,1,1
W14,475,0,coexistence,1,1,1
W14,476,0,coexistence,1,1,1
W14,477,0,coexistence,1,1,1
W14,478,0,coexistence,1,1,1
W14,479,0,coexistence,1,1,1
W14,480,0,coexistence,1,1,1
W14,481,0,coexistence,1,1,1
W14,482,0,coexistence,1,1,1
W14,483,0,coexistence,1,1,1
W14,484,0,coexistence,1,1,1
W14,485,0,coexistence,1,1,1
W14,486,0,coexistence,1,1,1
W14,487,0,coexistence,1,1,1
W14,488,0,coexistence,1,1,1
W14,489,0,coexistence,1,1,1
W14,490,0,coexistence,1,1,1
W14,491,0,coexistence,1,1,1
W14,492,0,coexistence,1,1,1
W14,493,0,coexistence,1,1,1
W14,494,0,coexistence,1,1,1
W14,495,0,coexistence,1,1,1
W14,496,0,coexistence,1,1,1
W14,497,0,coexistence,1,1,1
W14,498,0,coexistence,1,1,1
W14,499,0,coexistence,1,1,1
W14,500,0,coexistence,1,1,1
W14,501,0,coexistence,1,1,1
W14,502,0,coexistence,1,1,1
W14,503,0,coexistence,1,1,1
W14,504,0,coexistence,1,1,1
W14,505,0,coexistence,1,1,1
W14,506,0,coexistence,1,1,1
W14,507,0,coexistence,1,1,1
W14,508,0,coexistence,1,1,1
W14,509,0,coexistence,1,1,1
W14,510,0,coexistence,1,1,1
W14,511,0,coexistence,1,1,1
W14,512,0,coexistence,1,1,1
W14,513,0,coexistence,1,1,1
W14,514,0,coexistence,1,1,1
W14,515,0,coexistence,1,1,1
W14,516,0,coexistence,1,1,1
W14,517,0,coexistence,1,1,1
W14,518,0,coexistence,1,1,1
W14,519,0,coexistence,1,1,1
W14,520,0,coexistence,1,1,1
W14,521,0,coexistence,1,1,1
W14,522,0,coexistence,1,1,1
W14,523,0,coexistence,1,1,1
W14,524,0,coexistence,1,1,1
W14,525,0,coexistence,1,1,1
W14,526,0,coexistence,1,1,1
W14,527,0,coexistence,1,1,1
W14,528,0,coexistence,1,1,1
W14,529,0,coexistence,1,1,1
W14,530,0,coexistence,1,1,1
W14,531,0,coexistence,1,1,1
W14,532,0,coexistence,1,1,1
W14,533,0,coexistence,1,1,1
W14,534,0,coexistence,1,1,1
W14,535,0,coexistence,1,1,1
W14,536,0,coexistence,1,1,1
W14,537,0,coexistence,1,1,1
W14,538,0,coexistence,1,1,1
W14,539,0,coexistence,1,1,1
W14,540,0,coexistence,1,1,1
W14,541,0,coexistence,1,1,1
W14,542,0,coexistence,1,1,1
W14,543,0,coexistence,1,1,1
W14,544,0,coexistence,1,1,1
W14,545,0,coexistence,1,1,1
W14,546,0,coexistence,1,1,1
W14,547,0,coexistence,1,1,1
W14,548,0,coexistence,1,1,1
W14,549,0,coexistence,1,1,1
W14,550,0,coexistence,1,1,1
W14,551,0,coexistence,1,1,1
W14,552,0,coexistence,1,1,1
W14,553,0,coexistence,1,1,1
W14,554,0,coexistence,1,1,1
W14,555,0,coexistence,1,1,1
W14,556,0,coexistence,1,1,1
W14,557,0,coexistence,1,1,1
W14,558,0,coexistence,1,1,1
W14,559,0,coexistence,1,1,1
W14,560,0,coexistence,1,1,1
W14,561,0,coexistence,1,1,1
W14,562,0,coexistence,1,1,1
W14,563,0,coexistence,1,1,1
W14,564,0,coexistence,1,1,1
W14,565,0,coexistence,1,1,1
W14,566,0,coexistence,1,1,1
W14,567,0,coexistence,1,1,1
W14,568,0,coexistence,1,1,1
W14,569,0,coexistence,1,1,1
W14,570,0,coexistence,1,1,1
W14,571,0,coexistence,1,1,1
W14,572,0,coexistence,1,1,1
W14,573,0,coexistence,1,1,1
W14,574,0,coexistence,1,1,1
W14,575,0,coexistence,1,1,1
W14,576,0,coexistence,1,1,1
W14,577,0,coexistence,1,1,1
W14,578,0,coexistence,1,1,1
W14,579,0,coexistence,1,1,1
W14,580,0,coexistence,1,1,1
W14,581,0,coexistence,1,1,1
W14,582,0,coexistence,1,1,1
W14,583,0,coexistence,1,1,1
W14,584,0,coexistence,1,1,1
W14,585,0,coexistence,1,1,1
W14,586,0,coexistence,1,1,1
W14,587,0,coexistence,1,1,1
W14,588,0,coexistence,1,1,1
W14,589,0,coexistence,1,1,1
W14,590,0,coexistence,1,1,1
W14,591,0,coexistence,1,1,1
W14,592,0,coexistence,1,1,1
W14,593,0,coexistence,1,1,1
W14,594,0,coexistence,1,1,1
W14,595,0,coexistence,1,1,1
W14,596,0,coexistence,1,1,1
W14,597,0,coexistence,1,1,1
W14,598,0,coexistence,1,1,1
W14,599,0,coexistence,1,1,1
W14,600,0,coexistence,1,1,1
W14,601,0,coexistence,1,1,1
W14,602,0,coexistence,1,1,1
W14,603,0,coexistence,1,1,1
W14,604,0,coexistence,1,1,1
W14,605,0,coexistence,1,1,1
W14,606,0,coexistence,1,1,1
W14,607,0,coexistence,1,1,1
W14,608,0,coexistence,1,1,1
W14,609,0,coexistence,1,1,1
W14,610,0,coexistence,1,1,1
W14,611,0,coexistence,1,1,1
W14,612,0,coexistence,1,1,1
W14,613,0,coexistence,1,1,1
W14,614,0,coexistence,1,1,1
W14,615,0,coexistence,1,1,1
W14,616,0,coexistence,1,1,1
W14,617,0,coexistence,1,1,1
W14,618,0,coexistence,1,1,1
W14,619,0,coexistence,1,1,1
W14,620,0,coexistence,1,1,1
W14,621,0,coexistence,1,1,1
W14,622,0,coexistence,1,1,1
W14,623,0,coexistence,1,1,1
W14,624,0,coexistence,1,1,1
W14,625,0,coexistence,1,1,1
W14,626,0,coexistence,1,1,1
W14,627,0,coexistence,1,1,1
W14,628,0,coexistence,1,1,1
W14,629,0,coexistence,1,1,1
W14,630,0,coexistence,1,1,1
W14,631,0,coexistence,1,1,1
W14,632,0,coexistence,1,1,1
W14,633,0,coexistence,1,1,1
W14,634,0,coexistence,1,1,1
W14,635,0,coexistence,1,1,1
W14,636,0,coexistence,1,1,1
W14,637,0,coexistence,1,1,1
W14,638,0,coexistence,1,1,1
W14,639,0,coexistence,1,1,1
W14,640,0,coexistence,1,1,1
W14,641,0,coexistence,1,1,1
W14,642,0,coexistence,1,1,1
W14,643,0,coexistence,1,1,1
W14,644,0,coexistence,1,1,1
W14,645,0,coexistence,1,1,1
W14,646,0,coexistence,1,1,1
W14,647,0,coexistence,1,1,1
W14,648,0,coexistence,1,1,1
W14,649,0,coexistence,1,1,1
W14,650,0,coexistence,1,1,1
W14,651,0,coexistence,1,1,1
W14,652,0,coexistence,1,1,1
W14,653,0,coexistence,1,1,1
W14,654,0,coexistence,1,1,1
W14,655,0,coexistence,1,1,1
W14,656,0,coexistence,1,1,1
W14,657,0,coexistence,1,1,1
W14,658,0,coexistence,1,1,1
W14,659,0,coexistence,1,1,1
W14,660,0,coexistence,1,1,1
W14,661,0,coexistence,1,1,1
W14,662,0,coexistence,1,1,1
W14,663,0,coexistence,1,1,1
W14,664,0,coexistence,1,1,1
W14,665,0,coexistence,1,1,1
W14,666,0,coexistence,1,1,1
W14,667,0,coexistence,1,1,1
W14,668,0,coexistence,1,1,1
W14,669,0,coexistence,1,1,1
W14,670,0,coexistence,1,1,1
W14,671,0,coexistence,1,1,1
W14,672,0,coexistence,1,1,1
W14,673,0,coexistence,1,1,1
W14,674,0,coexistence,1,1,1
W14,675,0,coexistence,1,1,1
W14,676,0,coexistence,1,1,1
W14,677,0,coexistence,1,1,1
W14,678,0,coexistence,1,1,1
W14,679,0,coexistence,1,1,1
W14,680,0,coexistence,1,1,1
W14,681,0,coexistence,1,1,1
W14,682,0,coexistence,1,1,1
W14,683,0,coexistence,1,1,1
W14,684,0,coexistence,1,1,1
W14,685,0,coexistence,1,1,1
W14,686,0,coexistence,1,1,1
W14,687,0,coexistence,1,1,1
W14,688,0,coexistence,1,1,1
W14,689,0,coexistence,1,1,1
W14,690,0,coexistence,1,1,1
W14,691,0,coexistence,1,1,1
W14,692,0,coexistence,1,1,1
W14,693,0,coexistence,1,1,1
W14,694,0,coexistence,1,1,1
W14,695,0,coexistence,1,1,1
W14,696,0,coexistence,1,1,1
W14,697,0,coexistence,1,1,1
W14,698,0,coexistence,1,1,1
W14,699,0,coexistence,1,1,1
W14,700,0,coexistence,1,1,1
W14,701,0,coexistence,1,1,1
W14,702,0,coexistence,1,1,1
W14,703,0,coexistence,1,1,1
W14,704,0,coexistence,1,1,1
W14,705,0,coexistence,1,1,1
W14,706,0,coexistence,1,1,1
W14,707,0,coexistence,1,1,1
W14,708,0,coexistence,1,1,1
W14,709,0,coexistence,1,1,1
W14,710,0,coexistence,1,1,1
W14,711,0,coexistence,1,1,1
W14,712,0,coexistence,1,1,1
W14,713,0,coexistence,1,1,1
W14,714,0,coexistence,1,1,1
W14,715,0,coexistence,1,1,1
W14,716,0,coexistence,1,1,1
W14,717,0,coexistence,1,1,1
W14,718,0,coexistence,1,1,1
W14,719,0,coexistence,1,1,1
W14,720,0,coexistence,1,1,1
W14,721,0,coexistence,1,1,1
W14,722,0,coexistence,1,1,1
W14,723,0,coexistence,1,1,1
W14,724,0,coexistence,1,1,1
W14,725,0,coexistence,1,1,1
W14,726,0,coexistence,1,1,1
W14,727,0,coexistence,1,1,1
W14,728,0,coexistence,1,1,1
W14,729,0,coexistence,1,1,1
W14,730,0,coexistence,1,1,1
W14,731,0,coexistence,1,1,1
W14,732,0,coexistence,1,1,1
W14,733,0,coexistence,1,1,1
W14,734,0,coexistence,1,1,1
W14,735,0,coexistence,1,1,1
W14,736,0,coexistence,1,1,1
W14,737,0,coexistence,1,1,1
W14,738,0,coexistence,1,1,1
W14,739,0,coexistence,1,1,1
W14,740,0,coexistence,1,1,1
W14,741,0,coexistence,1,1,1
W14,742,0,coexistence,1,1,1
W14,743,0,coexistence,1,1,1
W14,744,0,coexistence,1,1,1
W14,745,0,coexistence,1,1,1
W14,746,0,coexistence,1,1,1
W14,747,0,coexistence,1,1,1
W14,748,0,coexistence,1,1,1
W14,749,0,coexistence,1,1,1
W14,750,0,coexistence,1,1,1
W14,751,0,coexistence,1,1,1
W14,752,0,coexistence,1,1,1
W14,753,0,coexistence,1,1,1
W14,754,0,coexistence,1,1,1
W14,755,0,coexistence,1,1,1
W14,756,0,coexistence,1,1,1
W14,757,0,coexistence,1,1,1
W14,758,0,coexistence,1,1,1
W14,759,0,coexistence,1,1,1
W14,760,0,coexistence,1,1,1
W14,761,0,coexistence,1,1,1
W14,762,0,coexistence,1,1,1
W14,763,0,coexistence,1,1,1
W14,764,0,coexistence,1,1,1
W14,765,0,coexistence,1,1,1
W14,766,0,coexistence,1,1,1
W14,767,0,coexistence,1,1,1
W14,768,0,coexistence,1,1,1
W14,769,0,coexistence,1,1,1
W14,770,0,coexistence,1,1,1
W14,771,0,coexistence,1,1,1
W14,772,0,coexistence,1,1,1
W14,773,0,coexistence,1,1,1
W14,774,0,coexistence,1,1,1
W14,775,0,coexistence,1,1,1
W14,776,0,coexistence,1,1,1
W14,777,0,coexistence,1,1,1
W14,778,0,coexistence,1,1,1
W14,779,0,coexistence,1,1,1
W14,780,0,coexistence,1,1,1
W14,781,0,coexistence,1,1,1
W14,782,0,coexistence,1,1,1
W14,783,0,coexistence,1,1,1
W14,784,0,coexistence,1,1,1
W14,785,0,coexistence,1,1,1
W14,786,0,coexistence,1,1,1
W14,787,0,coexistence,1,1,1
W14,788,0,coexistence,1,1,1
W14,789,0,coexistence,1,1,1
W14,790,0,coexistence,1,1,1
W14,791,0,coexistence,1,1,1
W14,792,0,coexistence,1,1,1
W14,793,0,coexistence,1,1,1
W14,794,0,coexistence,1,1,1
W14,795,0,coexistence,1,1,1
W14,796,0,coexistence,1,1,1
W14,797,0,coexistence,1,1,1
W14,798,0,coexistence,1,1,1
W14,799,0,coexistence,1,1,1
W14,800,0,coexistence,1,1,1
W14,801,0,coexistence,1,1,1
W14,802,0,coexistence,1,1,1
W14,803,0,coexistence,1,1,1
W14,804,0,coexistence,1,1,1
W14,805,0,coexistence,1,1,1
W14,806,0,coexistence,1,1,1
W14,807,0,coexistence,1,1,1
W14,808,0,coexistence,1,1,1
W14,809,0,coexistence,1,1,1
W14,810,0,coexistence,1,1,1
W14,811,0,coexistence,1,1,1
W14,812,0,coexistence,1,1,1
W14,813,0,coexistence,1,1,1
W14,814,0,coexistence,1,1,1
W14,815,0,coexistence,1,1,1
W14,816,0,coexistence,1,1,1
W14,817,0,coexistence,1,1,1
W14,818,0,coexistence,1,1,1
W14,819,0,coexistence,1,1,1
W14,820,0,coexistence,1,1,1
W14,821,0,coexistence,1,1,1
W14,822,0,coexistence,1,1,1
W14,823,0,coexistence,1,1,1
W14,824,0,coexistence,1,1,1
W14,825,0,coexistence,1,1,1
W14,826,0,coexistence,1,1,1
W14,827,0,coexistence,1,1,1
W14,828,0,coexistence,1,1,1
W14,829,0,coexistence,1,1,1
W14,830,0,coexistence,1,1,1
W14,831,0,coexistence,1,1,1
W14,832,0,coexistence,1,1,1
W14,833,0,coexistence,1,1,1
W14,834,0,coexistence,1,1,1
W14,835,0,coexistence,1,1,1
W14,836,0,coexistence,1,1,1
W14,837,0,coexistence,1,1,1
W14,838,0,coexistence,1,1,1
W14,839,0,coexistence,1,1,1
W14,840,0,coexistence,1,1,1
W14,841,0,coexistence,1,1,1
W14,842,0,coexistence,1,1,1
W14,843,0,coexistence,1,1,1
W14,844,0,coexistence,1,1,1
W14,845,0,coexistence,1,1,1
W14,846,0,coexistence,1,1,1
W14,847,0,coexistence,1,1,1
W14,848,0,coexistence,1,1,1
W14,849,0,coexistence,1,1,1
W14,850,0,coexistence,1,1,1
W14,851,0,coexistence,1,1,1
W14,852,0,coexistence,1,1,1
W14,853,0,coexistence,1,1,1
W14,854,0,coexistence,1,1,1
W14,855,0,coexistence,1,1,1
W14,856,0,coexistence,1,1,1
W14,857,0,coexistence,1,1,1
W14,858,0,coexistence,1,1,1
W14,859,0,coexistence,1,1,1
W14,860,0,coexistence,1,1,1
W14,861,0,coexistence,1,1,1
W14,862,0,coexistence,1,1,1
W14,863,0,coexistence,1,1,1
W14,864,0,coexistence,1,1,1
W14,865,0,coexistence,1,1,1
W14,866,0,coexistence,1,1,1
W14,867,0,coexistence,1,1,1
W14,868,0,coexistence,1,1,1
W14,869,0,coexistence,1,1,1
W14,870,0,coexistence,1,1,1
W14,871,0,coexistence,1,1,1
W14,872,0,coexistence,1,1,1
W14,873,0,coexistence,1,1,1
W14,874,0,coexistence,1,1,1
W14,875,0,coexistence,1,1,1
W14,876,0,coexistence,1,1,1
W14,877,0,coexistence,1,1,1
W14,878,0,coexistence,1,1,1
W14,879,0,coexistence,1,1,1
W14,880,0,coexistence,1,1,1
W14,881,0,coexistence,1,1,1
W14,882,0,coexistence,1,1,1
W14,883,0,coexistence,1,1,1
W14,884,0,coexistence,1,1,1
W14,885,0,coexistence,1,1,1
W14,886,0,coexistence,1,1,1
W14,887,0,coexistence,1,1,1
W14,888,0,coexistence,1,1,1
W14,889,0,coexistence,1,1,1
W14,890,0,coexistence,1,1,1
W14,891,0,coexistence,1,1,1
W14,892,0,coexistence,1,1,1
W14,893,0,coexistence,1,1,1
W14,894,0,coexistence,1,1,1
W14,895,0,coexistence,1,1,1
W14,896,0,coexistence,1,1,1
W14,897,0,coexistence,1,1,1
W14,898,0,coexistence,1,1,1
W14,899,0,coexistence,1,1,1
W14,900,0,coexistence,1,1,1
W14,901,0,coexistence,1,1,1
W14,902,0,coexistence,1,1,1
W14,903,0,coexistence,1,1,1
W14,904,0,coexistence,1,1,1
W14,905,0,coexistence,1,1,1
W14,906,0,coexistence,1,1,1
W14,907,0,coexistence,1,1,1
W14,908,0,coexistence,1,1,1
W14,909,0,coexistence,1,1,1
W14,910,0,coexistence,1,1,1
W14,911,0,coexistence,1,1,1
W14,912,0,coexistence,1,1,1
W14,913,0,coexistence,1,1,1
W14,914,0,coexistence,1,1,1
W14,915,0,coexistence,1,1,1
W14,916,0,coexistence,1,1,1
W14,917,0,coexistence,1,1,1
W14,918,0,coexistence,1,1,1
W14,919,0,coexistence,1,1,1
W14,920,0,coexistence,1,1,1
W14,921,0,coexistence,1,1,1
W14,922,0,coexistence,1,1,1
W14,923,0,coexistence,1,1,1
W14,924,0,coexistence,1,1,1
W14,925,0,coexistence,1,1,1
W14,926,0,coexistence,1,1,1
W14,927,0,coexistence,1,1,1
W14,928,0,coexistence,1,1,1
W14,929,0,coexistence,1,1,1
W14,930,0,coexistence,1,1,1
W14,931,0,coexistence,1,1,1
W14,932,0,coexistence,1,1,1
W14,933,0,coexistence,1,1,1
W14,934,0,coexistence,1,1,1
W14,935,0,coexistence,1,1,1
W14,936,0,coexistence,1,1,1
W14,937,0,coexistence,1,1,1
W14,938,0,coexistence,1,1,1
W14,939,0,coexistence,1,1,1
W14,940,0,coexistence,1,1,1
W14,941,0,coexistence,1,1,1
W14,942,0,coexistence,1,1,1
W14,943,0,coexistence,1,1,1
W14,944,0,coexistence,1,1,1
W14,945,0,coexistence,1,1,1
W14,946,0,coexistence,1,1,1
W14,947,0,coexistence,1,1,1
W14,948,0,coexistence,1,1,1
W14,949,0,coexistence,1,1,1
W14,950,0,coexistence,1,1,1
W14,951,0,coexistence,1,1,1
W14,952,0,coexistence,1,1,1
W14,953,0,coexistence,1,1,1
W14,954,0,coexistence,1,1,1
W14,955,0,coexistence,1,1,1
W14,956,0,coexistence,1,1,1
W14,957,0,coexistence,1,1,1
W14,958,0,coexistence,1,1,1
W14,959,0,coexistence,1,1,1
W14,960,0,coexistence,1,1,1
W14,961,0,coexistence,1,1,1
W14,962,0,coexistence,1,1,1
W14,963,0,coexistence,1,1,1
W14,964,0,coexistence,1,1,1
W14,965,0,coexistence,1,1,1
W14,966,0,coexistence,1,1,1
W14,967,0,coexistence,1,1,1
W14,968,0,coexistence,1,1,1
W14,969,0,coexistence,1,1,1
W14,970,0,coexistence,1,1,1
W14,971,0,coexistence,1,1,1
W14,972,0,coexistence,1,1,1
W14,973,0,coexistence,1,1,1
W14,974,0,coexistence,1,1,1
W14,975,0,coexistence,1,1,1
W14,976,0,coexistence,1,1,1
W14,977,0,coexistence,1,1,1
W14,978,0,coexistence,1,1,1
W14,979,0,coexistence,1,1,1
W14,980,0,coexistence,1,1,1
W14,981,0,coexistence,1,1,1
W14,982,0,coexistence,1,1,1
W14,983,0,coexistence,1,1,1
W14,984,0,coexistence,1,1,1
W14,985,0,coexistence,1,1,1
W14,986,0,coexistence,1,1,1
W14,987,0,coexistence,1,1,1
W14,988,0,coexistence,1,1,1
W14,989,0,coexistence,1,1,1
W14,990,0,coexistence,1,1,1
W14,991,0,coexistence,1,1,1
W14,992,0,coexistence,1,1,1
W14,993,0,coexistence,1,1,1
W14,994,0,coexistence,1,1,1
W14,995,0,coexistence,1,1,1
W14,996,0,coexistence,1,1,1
W14,997,0,coexistence,1,1,1
W14,998,0,coexistence,1,1,1
W14,999,0,coexistence,1,1,1
W14,1000,0,coexistence,1,1,1
W15,1,0,coexistence,3,3,1
W15,1,1,coexistence,4,5,0.8
W15,1,2,coexistence,1,4,0.25
W15,1,3,coexistence,3,6,0.5
W15,1,4,coexistence,1,1,1
W15,1,5,coexistence,1,1,1
W15,1,6,coexistence,0,1,0
W15,2,0,coexistence,2,3,0.6666666666666666
W15,2,1,coexistence,2,5,0.4
W15,2,2,coexistence,1,4,0.25
W15,2,3,coexistence,5,6,0.8333333333333334
W15,2,4,coexistence,1,1,1
W15,2,5,coexistence,1,1,1
W15,2,6,coexistence,1,1,1
W15,3,0,coexistence,2,3,0.6666666666666666
W15,3,1,coexistence,4,5,0.8
W15,3,2,coexistence,2,4,0.5
W15,3,3,coexistence,4,6,0.6666666666666666
W15,3,4,coexistence,0,1,0
W15,3,5,coexistence,1,1,1
W15,3,6,coexistence,0,1,0
W15,4,0,coexistence,2,3,0.6666666666666666
W15,4,1,coexistence,4,5,0.8
W15,4,2,coexistence,2,4,0.5
W15,4,3,coexistence,4,6,0.6666666666666666
W15,4,4,coexistence,0,1,0
W15,4,5,coexistence,1,1,1
W15,4,6,coexistence,0,1,0
W15,5,0,coexistence,2,3,0.6666666666666666
W15,5,1,coexistence,1,5,0.2
W15,5,2,coexistence,4,4,1
W15,5,3,coexistence,4,6,0.6666666666666666
W15,5,4,coexistence,1,1,1
W15,5,5,coexistence,1,1,1
W15,5,6,coexistence,0,1,0
W15,6,0,coexistence,2,3,0.6666666666666666
W15,6,1,coexistence,1,5,0.2
W15,6,2,coexistence,3,4,0.75
W15,6,3,coexistence,5,6,0.8333333333333334
W15,6,4,coexistence,0,1,0
W15,6,5,coexistence,1,1,1
W15,6,6,coexistence,1,1,1
W15,7,0,coexistence,2,3,0.6666666666666666
W15,7,1,coexistence,2,5,0.4
W15,7,2,coexistence,2,4,0.5
W15,7,3,coexistence,5,6,0.8333333333333334
W15,7,4,coexistence,0,1,0
W15,7,5,coexistence,1,1,1
W15,7,6,coexistence,1,1,1
W15,8,0,coexistence,1,3,0.3333333333333333
W15,8,1,coexistence,3,5,0.6
W15,8,2,coexistence,2,4,0.5
W15,8,3,coexistence,5,6,0.8333333333333334
W15,8,4,coexistence,0,1,0
W15,8,5,coexistence,1,1,1
W15,8,6,coexistence,1,1,1
W15,9,0,coexistence,3,3,1
W15,9,1,coexistence,4,5,0.8
W15,9,2,coexistence,2,4,0.5
W15,9,3,coexistence,3,6,0.5
W15,9,4,coexistence,0,1,0
W15,9,5,coexistence,1,1,1
W15,9,6,coexistence,0,1,0
W15,10,0,coexistence,1,3,0.3333333333333333
W15,10,1,coexistence,4,5,0.8
W15,10,2,coexistence,2,4,0.5
W15,10,3,coexistence,4,6,0.6666666666666666
W15,10,4,coexistence,0,1,0
W15,10,5,coexistence,1,1,1
W15,10,6,coexistence,1,1,1
W15,11,0,coexistence,2,3,0.6666666666666666
W15,11,1,coexistence,3,5,0.6
W15,11,2,coexistence,3,4,0.75
W15,11,3,coexistence,2,6,0.3333333333333333
W15,11,4,coexistence,1,1,1
W15,11,5,coexistence,1,1,1
W15,11,6,coexistence,1,1,1
W15,12,0,coexistence,2,3,0.6666666666666666
W15,12,1,coexistence,3,5,0.6
W15,12,2,coexistence,2,4,0.5
W15,12,3,coexistence,3,6,0.5
W15,12,4,coexistence,1,1,1
W15,12,5,coexistence,1,1,1
W15,12,6,coexistence,1,1,1
W15,13,0,coexistence,2,3,0.6666666666666666
W15,13,1,coexistence,3,5,0.6
W15,13,2,coexistence,3,4,0.75
W15,13,3,coexistence,2,6,0.3333333333333333
W15,13,4,coexistence,1,1,1
W15,13,5,coexistence,1,1,1
W15,13,6,coexistence,1,1,1
W15,14,0,coexistence,3,3,1
W15,14,1,coexistence,2,5,0.4
W15,14,2,coexistence,2,4,0.5
W15,14,3,coexistence,3,6,0.5
W15,14,4,coexistence,1,1,1
W15,14,5,coexistence,1,1,1
W15,14,6,coexistence,1,1,1
W15,15,0,coexistence,2,3,0.6666666666666666
W15,15,1,coexistence,3,5,0.6
W15,15,2,coexistence,3,4,0.75
W15,15,3,coexistence,4,6,0.6666666666666666
W15,15,4,coexistence,1,1,1
W15,15,5,coexistence,0,1,0
