Community,CommunitySize,CommunityPairSize,CommunitiyMotifSize,Replicate,Motif,Count,Fraction
RanAss2,8,28,56,285,3,6,0.10714285714285714
RanAss2,8,28,56,285,4,8,0.14285714285714285
RanAss2,8,28,56,285,5,3,0.05357142857142857
RanAss2,8,28,56,285,6,26,0.4642857142857143
RanAss2,8,28,56,285,7,9,0.16071428571428573
RanAss2,8,28,56,286,1,0,0
RanAss2,8,28,56,286,2,1,0.017857142857142856
RanAss2,8,28,56,286,3,7,0.125
RanAss2,8,28,56,286,4,11,0.19642857142857142
RanAss2,8,28,56,286,5,5,0.08928571428571429
RanAss2,8,28,56,286,6,23,0.4107142857142857
RanAss2,8,28,56,286,7,9,0.16071428571428573
RanAss2,8,28,56,287,1,0,0
RanAss2,8,28,56,287,2,3,0.05357142857142857
RanAss2,8,28,56,287,3,4,0.07142857142857142
RanAss2,8,28,56,287,4,7,0.125
RanAss2,8,28,56,287,5,5,0.08928571428571429
RanAss2,8,28,56,287,6,31,0.5535714285714286
RanAss2,8,28,56,287,7,6,0.10714285714285714
RanAss2,8,28,56,288,1,2,0.03571428571428571
RanAss2,8,28,56,288,2,2,0.03571428571428571
RanAss2,8,28,56,288,3,6,0.10714285714285714
RanAss2,8,28,56,288,4,9,0.16071428571428573
RanAss2,8,28,56,288,5,2,0.03571428571428571
RanAss2,8,28,56,288,6,26,0.4642857142857143
RanAss2,8,28,56,288,7,9,0.16071428571428573
RanAss2,8,28,56,289,1,1,0.017857142857142856
RanAss2,8,28,56,289,2,4,0.07142857142857142
RanAss2,8,28,56,289,3,2,0.03571428571428571
RanAss2,8,28,56,289,4,8,0.14285714285714285
RanAss2,8,28,56,289,5,4,0.07142857142857142
RanAss2,8,28,56,289,6,29,0.5178571428571429
RanAss2,8,28,56,289,7,8,0.14285714285714285
RanAss2,8,28,56,290,1,0,0
RanAss2,8,28,56,290,2,4,0.07142857142857142
RanAss2,8,28,56,290,3,4,0.07142857142857142
RanAss2,8,28,56,290,4,7,0.125
RanAss2,8,28,56,290,5,4,0.07142857142857142
RanAss2,8,28,56,290,6,30,0.5357142857142857
RanAss2,8,28,56,290,7,7,0.125
RanAss2,8,28,56,291,1,1,0.017857142857142856
RanAss2,8,28,56,291,2,3,0.05357142857142857
RanAss2,8,28,56,291,3,4,0.07142857142857142
RanAss2,8,28,56,291,4,4,0.07142857142857142
RanAss2,8,28,56,291,5,11,0.19642857142857142
RanAss2,8,28,56,291,6,22,0.39285714285714285
RanAss2,8,28,56,291,7,11,0.19642857142857142
RanAss2,8,28,56,292,1,0,0
RanAss2,8,28,56,292,2,2,0.03571428571428571
RanAss2,8,28,56,292,3,6,0.10714285714285714
RanAss2,8,28,56,292,4,13,0.23214285714285715
RanAss2,8,28,56,292,5,4,0.07142857142857142
RanAss2,8,28,56,292,6,20,0.35714285714285715
RanAss2,8,28,56,292,7,11,0.19642857142857142
RanAss2,8,28,56,293,1,1,0.017857142857142856
RanAss2,8,28,56,293,2,2,0.03571428571428571
RanAss2,8,28,56,293,3,5,0.08928571428571429
RanAss2,8,28,56,293,4,15,0.26785714285714285
RanAss2,8,28,56,293,5,4,0.07142857142857142
RanAss2,8,28,56,293,6,15,0.26785714285714285
RanAss2,8,28,56,293,7,14,0.25
RanAss2,8,28,56,294,1,0,0
RanAss2,8,28,56,294,2,2,0.03571428571428571
RanAss2,8,28,56,294,3,8,0.14285714285714285
RanAss2,8,28,56,294,4,9,0.16071428571428573
RanAss2,8,28,56,294,5,4,0.07142857142857142
RanAss2,8,28,56,294,6,24,0.42857142857142855
RanAss2,8,28,56,294,7,9,0.16071428571428573
RanAss2,8,28,56,295,1,2,0.03571428571428571
RanAss2,8,28,56,295,2,1,0.017857142857142856
RanAss2,8,28,56,295,3,3,0.05357142857142857
RanAss2,8,28,56,295,4,10,0.17857142857142858
RanAss2,8,28,56,295,5,4,0.07142857142857142
RanAss2,8,28,56,295,6,29,0.5178571428571429
RanAss2,8,28,56,295,7,7,0.125
RanAss2,8,28,56,296,1,2,0.03571428571428571
RanAss2,8,28,56,296,2,4,0.07142857142857142
RanAss2,8,28,56,296,3,3,0.05357142857142857
RanAss2,8,28,56,296,4,7,0.125
RanAss2,8,28,56,296,5,3,0.05357142857142857
RanAss2,8,28,56,296,6,28,0.5
RanAss2,8,28,56,296,7,9,0.16071428571428573
RanAss2,8,28,56,297,1,0,0
RanAss2,8,28,56,297,2,4,0.07142857142857142
RanAss2,8,28,56,297,3,1,0.017857142857142856
RanAss2,8,28,56,297,4,11,0.19642857142857142
RanAss2,8,28,56,297,5,6,0.10714285714285714
RanAss2,8,28,56,297,6,24,0.42857142857142855
RanAss2,8,28,56,297,7,10,0.17857142857142858
RanAss2,8,28,56,298,1,2,0.03571428571428571
RanAss2,8,28,56,298,2,1,0.017857142857142856
RanAss2,8,28,56,298,3,6,0.10714285714285714
RanAss2,8,28,56,298,4,11,0.19642857142857142
RanAss2,8,28,56,298,5,5,0.08928571428571429
RanAss2,8,28,56,298,6,19,0.3392857142857143
RanAss2,8,28,56,298,7,12,0.21428571428571427
RanAss2,8,28,56,299,1,0,0
RanAss2,8,28,56,299,2,5,0.08928571428571429
RanAss2,8,28,56,299,3,5,0.08928571428571429
RanAss2,8,28,56,299,4,9,0.16071428571428573
RanAss2,8,28,56,299,5,3,0.05357142857142857
RanAss2,8,28,56,299,6,23,0.4107142857142857
RanAss2,8,28,56,299,7,11,0.19642857142857142
RanAss2,8,28,56,300,1,1,0.017857142857142856
RanAss2,8,28,56,300,2,1,0.017857142857142856
RanAss2,8,28,56,300,3,6,0.10714285714285714
RanAss2,8,28,56,300,4,11,0.19642857142857142
RanAss2,8,28,56,300,5,4,0.07142857142857142
RanAss2,8,28,56,300,6,24,0.42857142857142855
RanAss2,8,28,56,300,7,9,0.16071428571428573
RanAss2,8,28,56,301,1,1,0.017857142857142856
RanAss2,8,28,56,301,2,2,0.03571428571428571
RanAss2,8,28,56,301,3,3,0.05357142857142857
RanAss2,8,28,56,301,4,10,0.17857142857142858
RanAss2,8,28,56,301,5,6,0.10714285714285714
RanAss2,8,28,56,301,6,25,0.44642857142857145
RanAss2,8,28,56,301,7,9,0.16071428571428573
RanAss2,8,28,56,302,1,1,0.017857142857142856
RanAss2,8,28,56,302,2,4,0.07142857142857142
RanAss2,8,28,56,302,3,3,0.05357142857142857
RanAss2,8,28,56,302,4,6,0.10714285714285714
RanAss2,8,28,56,302,5,7,0.125
RanAss2,8,28,56,302,6,25,0.44642857142857145
RanAss2,8,28,56,302,7,10,0.17857142857142858
RanAss2,8,28,56,303,1,1,0.017857142857142856
RanAss2,8,28,56,303,2,2,0.03571428571428571
RanAss2,8,28,56,303,3,4,0.07142857142857142
RanAss2,8,28,56,303,4,8,0.14285714285714285
RanAss2,8,28,56,303,5,7,0.125
RanAss2,8,28,56,303,6,25,0.44642857142857145
RanAss2,8,28,56,303,7,9,0.16071428571428573
RanAss2,8,28,56,304,1,0,0
RanAss2,8,28,56,304,2,4,0.07142857142857142
RanAss2,8,28,56,304,3,6,0.10714285714285714
RanAss2,8,28,56,304,4,6,0.10714285714285714
RanAss2,8,28,56,304,5,5,0.08928571428571429
RanAss2,8,28,56,304,6,26,0.4642857142857143
RanAss2,8,28,56,304,7,9,0.16071428571428573
RanAss2,8,28,56,305,1,0,0
RanAss2,8,28,56,305,2,3,0.05357142857142857
RanAss2,8,28,56,305,3,5,0.08928571428571429
RanAss2,8,28,56,305,4,13,0.23214285714285715
RanAss2,8,28,56,305,5,2,0.03571428571428571
RanAss2,8,28,56,305,6,23,0.4107142857142857
RanAss2,8,28,56,305,7,10,0.17857142857142858
RanAss2,8,28,56,306,1,1,0.017857142857142856
RanAss2,8,28,56,306,2,2,0.03571428571428571
RanAss2,8,28,56,306,3,3,0.05357142857142857
RanAss2,8,28,56,306,4,14,0.25
RanAss2,8,28,56,306,5,3,0.05357142857142857
RanAss2,8,28,56,306,6,23,0.4107142857142857
RanAss2,8,28,56,306,7,10,0.17857142857142858
RanAss2,8,28,56,307,1,1,0.017857142857142856
RanAss2,8,28,56,307,2,3,0.05357142857142857
RanAss2,8,28,56,307,3,5,0.08928571428571429
RanAss2,8,28,56,307,4,7,0.125
RanAss2,8,28,56,307,5,8,0.14285714285714285
RanAss2,8,28,56,307,6,20,0.35714285714285715
RanAss2,8,28,56,307,7,12,0.21428571428571427
RanAss2,8,28,56,308,1,0,0
RanAss2,8,28,56,308,2,4,0.07142857142857142
RanAss2,8,28,56,308,3,2,0.03571428571428571
RanAss2,8,28,56,308,4,8,0.14285714285714285
RanAss2,8,28,56,308,5,7,0.125
RanAss2,8,28,56,308,6,26,0.4642857142857143
RanAss2,8,28,56,308,7,9,0.16071428571428573
RanAss2,8,28,56,309,1,0,0
RanAss2,8,28,56,309,2,6,0.10714285714285714
RanAss2,8,28,56,309,3,0,0
RanAss2,8,28,56,309,4,5,0.08928571428571429
RanAss2,8,28,56,309,5,11,0.19642857142857142
RanAss2,8,28,56,309,6,22,0.39285714285714285
RanAss2,8,28,56,309,7,12,0.21428571428571427
RanAss2,8,28,56,310,1,1,0.017857142857142856
RanAss2,8,28,56,310,2,3,0.05357142857142857
RanAss2,8,28,56,310,3,3,0.05357142857142857
RanAss2,8,28,56,310,4,6,0.10714285714285714
RanAss2,8,28,56,310,5,7,0.125
RanAss2,8,28,56,310,6,28,0.5
RanAss2,8,28,56,310,7,8,0.14285714285714285
RanAss2,8,28,56,311,1,1,0.017857142857142856
RanAss2,8,28,56,311,2,3,0.05357142857142857
RanAss2,8,28,56,311,3,3,0.05357142857142857
RanAss2,8,28,56,311,4,13,0.23214285714285715
RanAss2,8,28,56,311,5,2,0.03571428571428571
RanAss2,8,28,56,311,6,24,0.42857142857142855
RanAss2,8,28,56,311,7,10,0.17857142857142858
RanAss2,8,28,56,312,1,1,0.017857142857142856
RanAss2,8,28,56,312,2,0,0
RanAss2,8,28,56,312,3,4,0.07142857142857142
RanAss2,8,28,56,312,4,13,0.23214285714285715
RanAss2,8,28,56,312,5,6,0.10714285714285714
RanAss2,8,28,56,312,6,23,0.4107142857142857
RanAss2,8,28,56,312,7,9,0.16071428571428573
RanAss2,8,28,56,313,1,1,0.017857142857142856
RanAss2,8,28,56,313,2,5,0.08928571428571429
RanAss2,8,28,56,313,3,2,0.03571428571428571
RanAss2,8,28,56,313,4,7,0.125
RanAss2,8,28,56,313,5,6,0.10714285714285714
RanAss2,8,28,56,313,6,24,0.42857142857142855
RanAss2,8,28,56,313,7,11,0.19642857142857142
RanAss2,8,28,56,314,1,0,0
RanAss2,8,28,56,314,2,3,0.05357142857142857
RanAss2,8,28,56,314,3,2,0.03571428571428571
RanAss2,8,28,56,314,4,11,0.19642857142857142
RanAss2,8,28,56,314,5,4,0.07142857142857142
RanAss2,8,28,56,314,6,29,0.5178571428571429
RanAss2,8,28,56,314,7,7,0.125
RanAss2,8,28,56,315,1,1,0.017857142857142856
RanAss2,8,28,56,315,2,4,0.07142857142857142
RanAss2,8,28,56,315,3,4,0.07142857142857142
RanAss2,8,28,56,315,4,11,0.19642857142857142
RanAss2,8,28,56,315,5,2,0.03571428571428571
RanAss2,8,28,56,315,6,23,0.4107142857142857
RanAss2,8,28,56,315,7,11,0.19642857142857142
RanAss2,8,28,56,316,1,0,0
RanAss2,8,28,56,316,2,4,0.07142857142857142
RanAss2,8,28,56,316,3,5,0.08928571428571429
RanAss2,8,28,56,316,4,9,0.16071428571428573
RanAss2,8,28,56,316,5,7,0.125
RanAss2,8,28,56,316,6,18,0.32142857142857145
RanAss2,8,28,56,316,7,13,0.23214285714285715
RanAss2,8,28,56,317,1,2,0.03571428571428571
RanAss2,8,28,56,317,2,2,0.03571428571428571
RanAss2,8,28,56,317,3,5,0.08928571428571429
RanAss2,8,28,56,317,4,9,0.16071428571428573
RanAss2,8,28,56,317,5,4,0.07142857142857142
RanAss2,8,28,56,317,6,24,0.42857142857142855
RanAss2,8,28,56,317,7,10,0.17857142857142858
RanAss2,8,28,56,318,1,1,0.017857142857142856
RanAss2,8,28,56,318,2,3,0.05357142857142857
RanAss2,8,28,56,318,3,4,0.07142857142857142
RanAss2,8,28,56,318,4,11,0.19642857142857142
RanAss2,8,28,56,318,5,3,0.05357142857142857
RanAss2,8,28,56,318,6,24,0.42857142857142855
RanAss2,8,28,56,318,7,10,0.17857142857142858
RanAss2,8,28,56,319,1,1,0.017857142857142856
RanAss2,8,28,56,319,2,5,0.08928571428571429
RanAss2,8,28,56,319,3,5,0.08928571428571429
RanAss2,8,28,56,319,4,7,0.125
RanAss2,8,28,56,319,5,2,0.03571428571428571
RanAss2,8,28,56,319,6,26,0.4642857142857143
RanAss2,8,28,56,319,7,10,0.17857142857142858
RanAss2,8,28,56,320,1,0,0
RanAss2,8,28,56,320,2,4,0.07142857142857142
RanAss2,8,28,56,320,3,6,0.10714285714285714
RanAss2,8,28,56,320,4,8,0.14285714285714285
RanAss2,8,28,56,320,5,3,0.05357142857142857
RanAss2,8,28,56,320,6,26,0.4642857142857143
RanAss2,8,28,56,320,7,9,0.16071428571428573
RanAss2,8,28,56,321,1,1,0.017857142857142856
RanAss2,8,28,56,321,2,4,0.07142857142857142
RanAss2,8,28,56,321,3,3,0.05357142857142857
RanAss2,8,28,56,321,4,9,0.16071428571428573
RanAss2,8,28,56,321,5,4,0.07142857142857142
RanAss2,8,28,56,321,6,25,0.44642857142857145
RanAss2,8,28,56,321,7,10,0.17857142857142858
RanAss2,8,28,56,322,1,1,0.017857142857142856
RanAss2,8,28,56,322,2,3,0.05357142857142857
RanAss2,8,28,56,322,3,2,0.03571428571428571
RanAss2,8,28,56,322,4,7,0.125
RanAss2,8,28,56,322,5,7,0.125
RanAss2,8,28,56,322,6,28,0.5
RanAss2,8,28,56,322,7,8,0.14285714285714285
RanAss2,8,28,56,323,1,1,0.017857142857142856
RanAss2,8,28,56,323,2,4,0.07142857142857142
RanAss2,8,28,56,323,3,3,0.05357142857142857
RanAss2,8,28,56,323,4,5,0.08928571428571429
RanAss2,8,28,56,323,5,4,0.07142857142857142
RanAss2,8,28,56,323,6,33,0.5892857142857143
RanAss2,8,28,56,323,7,6,0.10714285714285714
RanAss2,8,28,56,324,1,0,0
RanAss2,8,28,56,324,2,3,0.05357142857142857
RanAss2,8,28,56,324,3,6,0.10714285714285714
RanAss2,8,28,56,324,4,10,0.17857142857142858
RanAss2,8,28,56,324,5,2,0.03571428571428571
RanAss2,8,28,56,324,6,27,0.48214285714285715
RanAss2,8,28,56,324,7,8,0.14285714285714285
RanAss2,8,28,56,325,1,0,0
RanAss2,8,28,56,325,2,3,0.05357142857142857
RanAss2,8,28,56,325,3,4,0.07142857142857142
RanAss2,8,28,56,325,4,10,0.17857142857142858
RanAss2,8,28,56,325,5,3,0.05357142857142857
RanAss2,8,28,56,325,6,29,0.5178571428571429
RanAss2,8,28,56,325,7,7,0.125
RanAss2,8,28,56,326,1,0,0
RanAss2,8,28,56,326,2,4,0.07142857142857142
RanAss2,8,28,56,326,3,7,0.125
RanAss2,8,28,56,326,4,3,0.05357142857142857
RanAss2,8,28,56,326,5,6,0.10714285714285714
RanAss2,8,28,56,326,6,28,0.5
RanAss2,8,28,56,326,7,8,0.14285714285714285
RanAss2,8,28,56,327,1,3,0.05357142857142857
RanAss2,8,28,56,327,2,1,0.017857142857142856
RanAss2,8,28,56,327,3,5,0.08928571428571429
RanAss2,8,28,56,327,4,7,0.125
RanAss2,8,28,56,327,5,5,0.08928571428571429
RanAss2,8,28,56,327,6,26,0.4642857142857143
RanAss2,8,28,56,327,7,9,0.16071428571428573
RanAss2,8,28,56,328,1,2,0.03571428571428571
RanAss2,8,28,56,328,2,1,0.017857142857142856
RanAss2,8,28,56,328,3,5,0.08928571428571429
RanAss2,8,28,56,328,4,10,0.17857142857142858
RanAss2,8,28,56,328,5,5,0.08928571428571429
RanAss2,8,28,56,328,6,23,0.4107142857142857
RanAss2,8,28,56,328,7,10,0.17857142857142858
RanAss2,8,28,56,329,1,1,0.017857142857142856
RanAss2,8,28,56,329,2,4,0.07142857142857142
RanAss2,8,28,56,329,3,4,0.07142857142857142
RanAss2,8,28,56,329,4,13,0.23214285714285715
RanAss2,8,28,56,329,5,1,0.017857142857142856
RanAss2,8,28,56,329,6,21,0.375
RanAss2,8,28,56,329,7,12,0.21428571428571427
RanAss2,8,28,56,330,1,2,0.03571428571428571
RanAss2,8,28,56,330,2,2,0.03571428571428571
RanAss2,8,28,56,330,3,4,0.07142857142857142
RanAss2,8,28,56,330,4,10,0.17857142857142858
RanAss2,8,28,56,330,5,2,0.03571428571428571
RanAss2,8,28,56,330,6,28,0.5
RanAss2,8,28,56,330,7,8,0.14285714285714285
RanAss2,8,28,56,331,1,1,0.017857142857142856
RanAss2,8,28,56,331,2,2,0.03571428571428571
RanAss2,8,28,56,331,3,3,0.05357142857142857
RanAss2,8,28,56,331,4,13,0.23214285714285715
RanAss2,8,28,56,331,5,2,0.03571428571428571
RanAss2,8,28,56,331,6,27,0.48214285714285715
RanAss2,8,28,56,331,7,8,0.14285714285714285
RanAss2,8,28,56,332,1,0,0
RanAss2,8,28,56,332,2,4,0.07142857142857142
RanAss2,8,28,56,332,3,4,0.07142857142857142
RanAss2,8,28,56,332,4,8,0.14285714285714285
RanAss2,8,28,56,332,5,4,0.07142857142857142
RanAss2,8,28,56,332,6,28,0.5
RanAss2,8,28,56,332,7,8,0.14285714285714285
RanAss2,8,28,56,333,1,2,0.03571428571428571
RanAss2,8,28,56,333,2,2,0.03571428571428571
RanAss2,8,28,56,333,3,4,0.07142857142857142
RanAss2,8,28,56,333,4,9,0.16071428571428573
RanAss2,8,28,56,333,5,3,0.05357142857142857
RanAss2,8,28,56,333,6,28,0.5
RanAss2,8,28,56,333,7,8,0.14285714285714285
RanAss2,8,28,56,334,1,2,0.03571428571428571
RanAss2,8,28,56,334,2,2,0.03571428571428571
RanAss2,8,28,56,334,3,3,0.05357142857142857
RanAss2,8,28,56,334,4,12,0.21428571428571427
RanAss2,8,28,56,334,5,3,0.05357142857142857
RanAss2,8,28,56,334,6,24,0.42857142857142855
RanAss2,8,28,56,334,7,10,0.17857142857142858
RanAss2,8,28,56,335,1,0,0
RanAss2,8,28,56,335,2,3,0.05357142857142857
RanAss2,8,28,56,335,3,9,0.16071428571428573
RanAss2,8,28,56,335,4,10,0.17857142857142858
RanAss2,8,28,56,335,5,4,0.07142857142857142
RanAss2,8,28,56,335,6,17,0.30357142857142855
RanAss2,8,28,56,335,7,13,0.23214285714285715
RanAss2,8,28,56,336,1,0,0
RanAss2,8,28,56,336,2,5,0.08928571428571429
RanAss2,8,28,56,336,3,3,0.05357142857142857
RanAss2,8,28,56,336,4,8,0.14285714285714285
RanAss2,8,28,56,336,5,5,0.08928571428571429
RanAss2,8,28,56,336,6,25,0.44642857142857145
RanAss2,8,28,56,336,7,10,0.17857142857142858
RanAss2,8,28,56,337,1,1,0.017857142857142856
RanAss2,8,28,56,337,2,4,0.07142857142857142
RanAss2,8,28,56,337,3,6,0.10714285714285714
RanAss2,8,28,56,337,4,7,0.125
RanAss2,8,28,56,337,5,2,0.03571428571428571
RanAss2,8,28,56,337,6,27,0.48214285714285715
RanAss2,8,28,56,337,7,9,0.16071428571428573
RanAss2,8,28,56,338,1,1,0.017857142857142856
RanAss2,8,28,56,338,2,0,0
RanAss2,8,28,56,338,3,6,0.10714285714285714
RanAss2,8,28,56,338,4,12,0.21428571428571427
RanAss2,8,28,56,338,5,5,0.08928571428571429
RanAss2,8,28,56,338,6,23,0.4107142857142857
RanAss2,8,28,56,338,7,9,0.16071428571428573
RanAss2,8,28,56,339,1,0,0
RanAss2,8,28,56,339,2,4,0.07142857142857142
RanAss2,8,28,56,339,3,4,0.07142857142857142
RanAss2,8,28,56,339,4,12,0.21428571428571427
RanAss2,8,28,56,339,5,3,0.05357142857142857
RanAss2,8,28,56,339,6,22,0.39285714285714285
RanAss2,8,28,56,339,7,11,0.19642857142857142
RanAss2,8,28,56,340,1,1,0.017857142857142856
RanAss2,8,28,56,340,2,1,0.017857142857142856
RanAss2,8,28,56,340,3,4,0.07142857142857142
RanAss2,8,28,56,340,4,15,0.26785714285714285
RanAss2,8,28,56,340,5,4,0.07142857142857142
RanAss2,8,28,56,340,6,20,0.35714285714285715
RanAss2,8,28,56,340,7,11,0.19642857142857142
RanAss2,8,28,56,341,1,1,0.017857142857142856
RanAss2,8,28,56,341,2,1,0.017857142857142856
RanAss2,8,28,56,341,3,4,0.07142857142857142
RanAss2,8,28,56,341,4,11,0.19642857142857142
RanAss2,8,28,56,341,5,6,0.10714285714285714
RanAss2,8,28,56,341,6,24,0.42857142857142855
RanAss2,8,28,56,341,7,9,0.16071428571428573
RanAss2,8,28,56,342,1,3,0.05357142857142857
RanAss2,8,28,56,342,2,2,0.03571428571428571
RanAss2,8,28,56,342,3,3,0.05357142857142857
RanAss2,8,28,56,342,4,9,0.16071428571428573
RanAss2,8,28,56,342,5,3,0.05357142857142857
RanAss2,8,28,56,342,6,27,0.48214285714285715
RanAss2,8,28,56,342,7,9,0.16071428571428573
RanAss2,8,28,56,343,1,2,0.03571428571428571
RanAss2,8,28,56,343,2,3,0.05357142857142857
RanAss2,8,28,56,343,3,4,0.07142857142857142
RanAss2,8,28,56,343,4,6,0.10714285714285714
RanAss2,8,28,56,343,5,5,0.08928571428571429
RanAss2,8,28,56,343,6,27,0.48214285714285715
RanAss2,8,28,56,343,7,9,0.16071428571428573
RanAss2,8,28,56,344,1,1,0.017857142857142856
RanAss2,8,28,56,344,2,3,0.05357142857142857
RanAss2,8,28,56,344,3,9,0.16071428571428573
RanAss2,8,28,56,344,4,8,0.14285714285714285
RanAss2,8,28,56,344,5,2,0.03571428571428571
RanAss2,8,28,56,344,6,22,0.39285714285714285
RanAss2,8,28,56,344,7,11,0.19642857142857142
RanAss2,8,28,56,345,1,3,0.05357142857142857
RanAss2,8,28,56,345,2,2,0.03571428571428571
RanAss2,8,28,56,345,3,5,0.08928571428571429
RanAss2,8,28,56,345,4,8,0.14285714285714285
RanAss2,8,28,56,345,5,4,0.07142857142857142
RanAss2,8,28,56,345,6,23,0.4107142857142857
RanAss2,8,28,56,345,7,11,0.19642857142857142
RanAss2,8,28,56,346,1,1,0.017857142857142856
RanAss2,8,28,56,346,2,4,0.07142857142857142
RanAss2,8,28,56,346,3,1,0.017857142857142856
RanAss2,8,28,56,346,4,7,0.125
RanAss2,8,28,56,346,5,5,0.08928571428571429
RanAss2,8,28,56,346,6,31,0.5535714285714286
RanAss2,8,28,56,346,7,7,0.125
RanAss2,8,28,56,347,1,1,0.017857142857142856
RanAss2,8,28,56,347,2,3,0.05357142857142857
RanAss2,8,28,56,347,3,4,0.07142857142857142
RanAss2,8,28,56,347,4,13,0.23214285714285715
RanAss2,8,28,56,347,5,3,0.05357142857142857
RanAss2,8,28,56,347,6,20,0.35714285714285715
RanAss2,8,28,56,347,7,12,0.21428571428571427
RanAss2,8,28,56,348,1,0,0
RanAss2,8,28,56,348,2,2,0.03571428571428571
RanAss2,8,28,56,348,3,5,0.08928571428571429
RanAss2,8,28,56,348,4,6,0.10714285714285714
RanAss2,8,28,56,348,5,10,0.17857142857142858
RanAss2,8,28,56,348,6,24,0.42857142857142855
RanAss2,8,28,56,348,7,9,0.16071428571428573
RanAss2,8,28,56,349,1,0,0
RanAss2,8,28,56,349,2,1,0.017857142857142856
RanAss2,8,28,56,349,3,7,0.125
RanAss2,8,28,56,349,4,14,0.25
RanAss2,8,28,56,349,5,4,0.07142857142857142
RanAss2,8,28,56,349,6,19,0.3392857142857143
RanAss2,8,28,56,349,7,11,0.19642857142857142
RanAss2,8,28,56,350,1,0,0
RanAss2,8,28,56,350,2,4,0.07142857142857142
RanAss2,8,28,56,350,3,2,0.03571428571428571
RanAss2,8,28,56,350,4,11,0.19642857142857142
RanAss2,8,28,56,350,5,5,0.08928571428571429
RanAss2,8,28,56,350,6,24,0.42857142857142855
RanAss2,8,28,56,350,7,10,0.17857142857142858
RanAss2,8,28,56,351,1,0,0
RanAss2,8,28,56,351,2,3,0.05357142857142857
RanAss2,8,28,56,351,3,4,0.07142857142857142
RanAss2,8,28,56,351,4,13,0.23214285714285715
RanAss2,8,28,56,351,5,2,0.03571428571428571
RanAss2,8,28,56,351,6,25,0.44642857142857145
RanAss2,8,28,56,351,7,9,0.16071428571428573
RanAss2,8,28,56,352,1,1,0.017857142857142856
RanAss2,8,28,56,352,2,5,0.08928571428571429
RanAss2,8,28,56,352,3,2,0.03571428571428571
RanAss2,8,28,56,352,4,11,0.19642857142857142
RanAss2,8,28,56,352,5,2,0.03571428571428571
RanAss2,8,28,56,352,6,24,0.42857142857142855
RanAss2,8,28,56,352,7,11,0.19642857142857142
RanAss2,8,28,56,353,1,0,0
RanAss2,8,28,56,353,2,3,0.05357142857142857
RanAss2,8,28,56,353,3,5,0.08928571428571429
RanAss2,8,28,56,353,4,10,0.17857142857142858
RanAss2,8,28,56,353,5,5,0.08928571428571429
RanAss2,8,28,56,353,6,23,0.4107142857142857
RanAss2,8,28,56,353,7,10,0.17857142857142858
RanAss2,8,28,56,354,1,0,0
RanAss2,8,28,56,354,2,6,0.10714285714285714
RanAss2,8,28,56,354,3,0,0
RanAss2,8,28,56,354,4,7,0.125
RanAss2,8,28,56,354,5,9,0.16071428571428573
RanAss2,8,28,56,354,6,22,0.39285714285714285
RanAss2,8,28,56,354,7,12,0.21428571428571427
RanAss2,8,28,56,355,1,0,0
RanAss2,8,28,56,355,2,3,0.05357142857142857
RanAss2,8,28,56,355,3,4,0.07142857142857142
RanAss2,8,28,56,355,4,8,0.14285714285714285
RanAss2,8,28,56,355,5,7,0.125
RanAss2,8,28,56,355,6,25,0.44642857142857145
RanAss2,8,28,56,355,7,9,0.16071428571428573
RanAss2,8,28,56,356,1,1,0.017857142857142856
RanAss2,8,28,56,356,2,2,0.03571428571428571
RanAss2,8,28,56,356,3,6,0.10714285714285714
RanAss2,8,28,56,356,4,10,0.17857142857142858
RanAss2,8,28,56,356,5,3,0.05357142857142857
RanAss2,8,28,56,356,6,25,0.44642857142857145
RanAss2,8,28,56,356,7,9,0.16071428571428573
RanAss2,8,28,56,357,1,1,0.017857142857142856
RanAss2,8,28,56,357,2,2,0.03571428571428571
RanAss2,8,28,56,357,3,6,0.10714285714285714
RanAss2,8,28,56,357,4,9,0.16071428571428573
RanAss2,8,28,56,357,5,4,0.07142857142857142
RanAss2,8,28,56,357,6,25,0.44642857142857145
RanAss2,8,28,56,357,7,9,0.16071428571428573
RanAss2,8,28,56,358,1,1,0.017857142857142856
RanAss2,8,28,56,358,2,3,0.05357142857142857
RanAss2,8,28,56,358,3,2,0.03571428571428571
RanAss2,8,28,56,358,4,8,0.14285714285714285
RanAss2,8,28,56,358,5,5,0.08928571428571429
RanAss2,8,28,56,358,6,30,0.5357142857142857
RanAss2,8,28,56,358,7,7,0.125
RanAss2,8,28,56,359,1,2,0.03571428571428571
RanAss2,8,28,56,359,2,2,0.03571428571428571
RanAss2,8,28,56,359,3,4,0.07142857142857142
RanAss2,8,28,56,359,4,8,0.14285714285714285
RanAss2,8,28,56,359,5,6,0.10714285714285714
RanAss2,8,28,56,359,6,24,0.42857142857142855
RanAss2,8,28,56,359,7,10,0.17857142857142858
RanAss2,8,28,56,360,1,0,0
RanAss2,8,28,56,360,2,2,0.03571428571428571
RanAss2,8,28,56,360,3,4,0.07142857142857142
RanAss2,8,28,56,360,4,9,0.16071428571428573
RanAss2,8,28,56,360,5,8,0.14285714285714285
RanAss2,8,28,56,360,6,24,0.42857142857142855
RanAss2,8,28,56,360,7,9,0.16071428571428573
RanAss2,8,28,56,361,1,0,0
RanAss2,8,28,56,361,2,3,0.05357142857142857
